0	990	
0.1	980.1	
0.2	970.299	
0.3	960.596	
0.4	950.99	
0.5	941.48	
0.6	932.065	
0.7	922.745	
0.8	913.517	
0.9	904.382	
1	895.338	900
1.1	886.385	
1.2	877.521	
1.3	868.746	
1.4	860.058	
1.5	851.458	
1.6	842.943	
1.7	834.514	
1.8	826.169	
1.9	817.907	
2	809.728	810
2.1	801.631	
2.2	793.614	
2.3	785.678	
2.4	777.821	
2.5	770.043	
2.6	762.343	
2.7	754.719	
2.8	747.172	
2.9	739.7	
3	732.303	729
3.1	724.98	
3.2	717.731	
3.3	710.553	
3.4	703.448	
3.5	696.413	
3.6	689.449	
3.7	682.555	
3.8	675.729	
3.9	668.972	
4	662.282	656.1
4.1	655.659	
4.2	649.103	
4.3	642.612	
4.4	636.185	
4.5	629.824	
4.6	623.525	
4.7	617.29	
4.8	611.117	
4.9	605.006	
5	598.956	590.49
5.1	592.966	
5.2	587.037	
5.3	581.166	
5.4	575.355	
5.5	569.601	
5.6	563.905	
5.7	558.266	
5.8	552.683	
5.9	547.157	
6	541.685	531.441
6.1	536.268	
6.2	530.906	
6.3	525.596	
6.4	520.341	
6.5	515.137	
6.6	509.986	
6.7	504.886	
6.8	499.837	
6.9	494.839	
7	489.89	478.297
7.1	484.991	
7.2	480.141	
7.3	475.34	
7.4	470.587	
7.5	465.881	
7.6	461.222	
7.7	456.61	
7.8	452.044	
7.9	447.523	
8	443.048	430.467
8.1	438.618	
8.2	434.231	
8.3	429.889	
8.4	425.59	
8.5	421.334	
8.6	417.121	
8.7	412.95	
8.8	408.82	
8.9	404.732	
9	400.685	387.42
9.1	396.678	
9.2	392.711	
9.3	388.784	
9.4	384.896	
9.5	381.047	
9.6	377.237	
9.7	373.464	
9.8	369.73	
9.9	366.032	
10	362.372	348.678
10.1	358.748	
10.2	355.161	
10.3	351.609	
10.4	348.093	
10.5	344.612	
10.6	341.166	
10.7	337.754	
10.8	334.377	313.811
10.9	331.033	
11	327.723	
11.1	324.446	
11.2	321.201	
11.3	317.989	
11.4	314.809	
11.5	311.661	
11.6	308.544	
11.7	305.459	
11.8	302.404	
11.9	299.38	
12	296.387	282.43
12.1	293.423	
12.2	290.488	
12.3	287.584	
12.4	284.708	
12.5	281.861	
12.6	279.042	
12.7	276.252	
12.8	273.489	
12.9	270.754	
13	268.047	254.187
13.1	265.366	
13.2	262.713	
13.3	260.085	
13.4	257.485	
13.5	254.91	
13.6	252.361	
13.7	249.837	
13.8	247.339	
13.9	244.865	
14	242.417	228.768
14.1	239.992	
14.2	237.593	
14.3	235.217	
14.4	232.864	
14.5	230.536	
14.6	228.23	
14.7	225.948	
14.8	223.689	
14.9	221.452	
15	219.237	205.891
15.1	217.045	
15.2	214.874	
15.3	212.726	
15.4	210.598	
15.5	208.492	
15.6	206.408	
15.7	204.343	
15.8	202.3	
15.9	200.277	
16	198.274	185.302
16.1	196.292	
16.2	194.329	
16.3	192.385	
16.4	190.461	
16.5	188.557	
16.6	186.671	
16.7	184.805	
16.8	182.957	
16.9	181.127	
17	179.316	166.772
17.1	177.523	
17.2	175.747	
17.3	173.99	
17.4	172.25	
17.5	170.527	
17.6	168.822	
17.7	167.134	
17.8	165.463	
17.9	163.808	
18	162.17	150.095
18.1	160.548	
18.2	158.943	
18.3	157.353	
18.4	155.78	
18.5	154.222	
18.6	152.68	
18.7	151.153	
18.8	149.641	
18.9	148.145	
19	146.664	135.085
19.1	145.197	
19.2	143.745	
19.3	142.307	
19.4	140.884	
19.5	139.476	
19.6	138.081	
19.7	136.7	
19.8	135.333	
19.9	133.98	
20	132.64	121.577
20.1	131.313	
20.2	130	
20.3	128.7	
20.4	127.413	
20.5	126.139	
20.6	124.878	
20.7	123.629	
20.8	122.393	
20.9	121.169	
21	119.957	109.419
21.1	118.758	
21.2	117.57	
21.3	116.394	
21.4	115.23	
21.5	114.078	
21.6	112.937	
21.7	111.808	
21.8	110.69	
21.9	109.583	
22	108.487	98.4771
22.1	107.402	
22.2	106.328	
22.3	105.265	
22.4	104.212	
22.5	103.17	
22.6	102.138	
22.7	101.117	
22.8	100.106	
22.9	99.1048	
23	98.1138	88.6294
23.1	97.1326	
23.2	96.1613	
23.3	95.1997	
23.4	94.2477	
23.5	93.3052	
23.6	92.3722	
23.7	91.4484	
23.8	90.534	
23.9	89.6286	
24	88.7323	79.7664
24.1	87.845	
24.2	86.9666	
24.3	86.0969	
24.4	85.2359	
24.5	84.3836	
24.6	83.5397	
24.7	82.7043	
24.8	81.8773	
24.9	81.0585	
25	80.2479	71.7898
25.1	79.4455	
25.2	78.651	
25.3	77.8645	
25.4	77.0858	
25.5	76.315	
25.6	75.5518	
25.7	74.7963	
25.8	74.0484	
25.9	73.3079	
26	72.5748	64.6108
26.1	71.849	
26.2	71.1306	
26.3	70.4192	
26.4	69.7151	
26.5	69.0179	
26.6	68.3277	
26.7	67.6444	
26.8	66.968	
26.9	66.2983	
27	65.6353	58.1497
27.1	64.979	
27.2	64.3292	
27.3	63.6859	
27.4	63.049	
27.5	62.4186	
27.6	61.7944	
27.7	61.1764	
27.8	60.5647	
27.9	59.959	
28	59.3594	52.3348
28.1	58.7658	
28.2	58.1782	
28.3	57.5964	
28.4	57.0204	
28.5	56.4502	
28.6	55.8857	
28.7	55.3269	
28.8	54.7736	
28.9	54.2259	
29	53.6836	47.1013
29.1	53.1468	
29.2	52.6153	
29.3	52.0891	
29.4	51.5683	
29.5	51.0526	
29.6	50.542	
29.7	50.0366	
29.8	49.5363	
29.9	49.0409	
30	48.5505	42.3912
30.1	48.065	
30.2	47.5843	
30.3	47.1085	
30.4	46.6374	
30.5	46.171	
30.6	45.7093	
30.7	45.2522	
30.8	44.7997	
30.9	44.3517	
31	43.9082	38.152
31.1	43.4691	
